"Site","x","y","crs"
"Site_3568",407587.000418845,4646521.99984188,32616
"Site_3569",408587.000418845,4646521.99984188,32616
"Site_3570",409587.000418845,4646521.99984188,32616
"Site_3571",410587.000418845,4646521.99984188,32616
"Site_3572",411587.000418845,4646521.99984188,32616
"Site_3573",412587.000418845,4646521.99984188,32616
"Site_3574",413587.000418845,4646521.99984188,32616
"Site_3575",414587.000418845,4646521.99984188,32616
"Site_3576",415587.000418845,4646521.99984188,32616
"Site_3577",416587.000418845,4646521.99984188,32616
"Site_3578",417587.000418845,4646521.99984188,32616
"Site_3579",418587.000418845,4646521.99984188,32616
"Site_3580",419587.000418845,4646521.99984188,32616
"Site_3581",420587.000418845,4646521.99984188,32616
"Site_3582",421587.000418845,4646521.99984188,32616
"Site_3583",422587.000418845,4646521.99984188,32616
"Site_3584",423587.000418845,4646521.99984188,32616
"Site_3585",395587.000418845,4647521.99984188,32616
"Site_3586",396587.000418845,4647521.99984188,32616
"Site_3587",397587.000418845,4647521.99984188,32616
"Site_3588",398587.000418845,4647521.99984188,32616
"Site_3589",399587.000418845,4647521.99984188,32616
"Site_3590",400587.000418845,4647521.99984188,32616
"Site_3591",401587.000418845,4647521.99984188,32616
"Site_3592",402587.000418845,4647521.99984188,32616
"Site_3593",403587.000418845,4647521.99984188,32616
"Site_3594",404587.000418845,4647521.99984188,32616
"Site_3595",405587.000418845,4647521.99984188,32616
"Site_3596",406587.000418845,4647521.99984188,32616
"Site_3597",407587.000418845,4647521.99984188,32616
"Site_3598",408587.000418845,4647521.99984188,32616
"Site_3599",409587.000418845,4647521.99984188,32616
"Site_3600",410587.000418845,4647521.99984188,32616
"Site_3601",411587.000418845,4647521.99984188,32616
"Site_3602",412587.000418845,4647521.99984188,32616
"Site_3603",413587.000418845,4647521.99984188,32616
"Site_3604",414587.000418845,4647521.99984188,32616
"Site_3605",415587.000418845,4647521.99984188,32616
"Site_3606",416587.000418845,4647521.99984188,32616
"Site_3607",417587.000418845,4647521.99984188,32616
"Site_3608",418587.000418845,4647521.99984188,32616
"Site_3609",419587.000418845,4647521.99984188,32616
"Site_3610",420587.000418845,4647521.99984188,32616
"Site_3611",421587.000418845,4647521.99984188,32616
"Site_3612",422587.000418845,4647521.99984188,32616
"Site_3613",423587.000418845,4647521.99984188,32616
"Site_3614",395587.000418845,4648521.99984188,32616
"Site_3615",396587.000418845,4648521.99984188,32616
"Site_3616",397587.000418845,4648521.99984188,32616
"Site_3617",398587.000418845,4648521.99984188,32616
"Site_3618",399587.000418845,4648521.99984188,32616
"Site_3619",400587.000418845,4648521.99984188,32616
"Site_3620",401587.000418845,4648521.99984188,32616
"Site_3621",402587.000418845,4648521.99984188,32616
"Site_3622",403587.000418845,4648521.99984188,32616
"Site_3623",404587.000418845,4648521.99984188,32616
"Site_3624",405587.000418845,4648521.99984188,32616
"Site_3625",406587.000418845,4648521.99984188,32616
"Site_3626",407587.000418845,4648521.99984188,32616
"Site_3627",408587.000418845,4648521.99984188,32616
"Site_3628",409587.000418845,4648521.99984188,32616
"Site_3629",410587.000418845,4648521.99984188,32616
"Site_3630",411587.000418845,4648521.99984188,32616
"Site_3631",412587.000418845,4648521.99984188,32616
"Site_3632",413587.000418845,4648521.99984188,32616
"Site_3633",414587.000418845,4648521.99984188,32616
"Site_3634",415587.000418845,4648521.99984188,32616
"Site_3635",416587.000418845,4648521.99984188,32616
"Site_3636",417587.000418845,4648521.99984188,32616
"Site_3637",418587.000418845,4648521.99984188,32616
"Site_3638",419587.000418845,4648521.99984188,32616
"Site_3639",420587.000418845,4648521.99984188,32616
"Site_3640",421587.000418845,4648521.99984188,32616
"Site_3641",422587.000418845,4648521.99984188,32616
"Site_3642",423587.000418845,4648521.99984188,32616
"Site_3643",406587.000418845,4667521.99984188,32616
"Site_3644",407587.000418845,4667521.99984188,32616
"Site_3645",408587.000418845,4667521.99984188,32616
"Site_3646",409587.000418845,4667521.99984188,32616
"Site_3647",410587.000418845,4667521.99984188,32616
"Site_3648",411587.000418845,4667521.99984188,32616
"Site_3649",412587.000418845,4667521.99984188,32616
"Site_3650",413587.000418845,4667521.99984188,32616
"Site_3651",414587.000418845,4667521.99984188,32616
"Site_3652",415587.000418845,4667521.99984188,32616
"Site_3653",416587.000418845,4667521.99984188,32616
"Site_3654",417587.000418845,4667521.99984188,32616
"Site_3655",418587.000418845,4667521.99984188,32616
"Site_3656",419587.000418845,4667521.99984188,32616
"Site_3657",420587.000418845,4667521.99984188,32616
"Site_3658",421587.000418845,4667521.99984188,32616
"Site_3659",422587.000418845,4667521.99984188,32616
"Site_3660",423587.000418845,4667521.99984188,32616
"Site_3661",424587.000418845,4667521.99984188,32616
"Site_3662",425587.000418845,4667521.99984188,32616
"Site_3663",426587.000418845,4667521.99984188,32616
"Site_3664",427587.000418845,4667521.99984188,32616
"Site_3665",428587.000418845,4667521.99984188,32616
"Site_3666",429587.000418845,4667521.99984188,32616
"Site_3667",430587.000418845,4667521.99984188,32616
"Site_3668",431587.000418845,4667521.99984188,32616
"Site_3669",432587.000418845,4667521.99984188,32616
"Site_3670",433587.000418845,4667521.99984188,32616
"Site_3671",434587.000418845,4667521.99984188,32616
"Site_3672",435587.000418845,4667521.99984188,32616
"Site_3673",436587.000418845,4667521.99984188,32616
"Site_3674",401587.000418845,4668521.99984188,32616
"Site_3675",402587.000418845,4668521.99984188,32616
"Site_3676",403587.000418845,4668521.99984188,32616
"Site_3677",404587.000418845,4668521.99984188,32616
"Site_3678",405587.000418845,4668521.99984188,32616
"Site_3679",406587.000418845,4668521.99984188,32616
"Site_3680",407587.000418845,4668521.99984188,32616
"Site_3681",408587.000418845,4668521.99984188,32616
"Site_3682",409587.000418845,4668521.99984188,32616
"Site_3683",410587.000418845,4668521.99984188,32616
"Site_3684",411587.000418845,4668521.99984188,32616
"Site_3685",412587.000418845,4668521.99984188,32616
"Site_3686",413587.000418845,4668521.99984188,32616
"Site_3687",414587.000418845,4668521.99984188,32616
"Site_3688",415587.000418845,4668521.99984188,32616
"Site_3689",416587.000418845,4668521.99984188,32616
"Site_3690",417587.000418845,4668521.99984188,32616
"Site_3691",418587.000418845,4668521.99984188,32616
"Site_3692",419587.000418845,4668521.99984188,32616
"Site_3693",420587.000418845,4668521.99984188,32616
"Site_3694",421587.000418845,4668521.99984188,32616
"Site_3695",422587.000418845,4668521.99984188,32616
"Site_3696",423587.000418845,4668521.99984188,32616
"Site_3697",424587.000418845,4668521.99984188,32616
"Site_3698",425587.000418845,4668521.99984188,32616
"Site_3699",426587.000418845,4668521.99984188,32616
"Site_3700",427587.000418845,4668521.99984188,32616
"Site_3701",428587.000418845,4668521.99984188,32616
"Site_3702",429587.000418845,4668521.99984188,32616
"Site_3703",430587.000418845,4668521.99984188,32616
"Site_3704",431587.000418845,4668521.99984188,32616
"Site_3705",432587.000418845,4668521.99984188,32616
"Site_3706",433587.000418845,4668521.99984188,32616
"Site_3707",434587.000418845,4668521.99984188,32616
"Site_3708",435587.000418845,4668521.99984188,32616
"Site_3709",401587.000418845,4669521.99984188,32616
"Site_3710",402587.000418845,4669521.99984188,32616
"Site_3711",403587.000418845,4669521.99984188,32616
"Site_3712",404587.000418845,4669521.99984188,32616
"Site_3713",405587.000418845,4669521.99984188,32616
"Site_3714",406587.000418845,4669521.99984188,32616
"Site_3715",407587.000418845,4669521.99984188,32616
"Site_3716",408587.000418845,4669521.99984188,32616
"Site_3717",409587.000418845,4669521.99984188,32616
"Site_3718",410587.000418845,4669521.99984188,32616
"Site_3719",411587.000418845,4669521.99984188,32616
"Site_3720",412587.000418845,4669521.99984188,32616
"Site_3721",413587.000418845,4669521.99984188,32616
"Site_3722",414587.000418845,4669521.99984188,32616
"Site_3723",415587.000418845,4669521.99984188,32616
"Site_3724",416587.000418845,4669521.99984188,32616
"Site_3725",417587.000418845,4669521.99984188,32616
"Site_3726",418587.000418845,4669521.99984188,32616
"Site_3727",419587.000418845,4669521.99984188,32616
"Site_3728",420587.000418845,4669521.99984188,32616
"Site_3729",421587.000418845,4669521.99984188,32616
"Site_3730",422587.000418845,4669521.99984188,32616
"Site_3731",423587.000418845,4669521.99984188,32616
"Site_3732",424587.000418845,4669521.99984188,32616
"Site_3733",425587.000418845,4669521.99984188,32616
"Site_3734",426587.000418845,4669521.99984188,32616
"Site_3735",427587.000418845,4669521.99984188,32616
"Site_3736",428587.000418845,4669521.99984188,32616
"Site_3737",429587.000418845,4669521.99984188,32616
"Site_3738",430587.000418845,4669521.99984188,32616
"Site_3739",431587.000418845,4669521.99984188,32616
"Site_3740",432587.000418845,4669521.99984188,32616
"Site_3741",433587.000418845,4669521.99984188,32616
"Site_3742",434587.000418845,4669521.99984188,32616
"Site_3743",435587.000418845,4669521.99984188,32616
"Site_3744",401587.000418845,4670521.99984188,32616
"Site_3745",402587.000418845,4670521.99984188,32616
"Site_3746",403587.000418845,4670521.99984188,32616
"Site_3747",404587.000418845,4670521.99984188,32616
"Site_3748",405587.000418845,4670521.99984188,32616
"Site_3749",406587.000418845,4670521.99984188,32616
"Site_3750",407587.000418845,4670521.99984188,32616
"Site_3751",408587.000418845,4670521.99984188,32616
"Site_3752",409587.000418845,4670521.99984188,32616
"Site_3753",410587.000418845,4670521.99984188,32616
"Site_3754",411587.000418845,4670521.99984188,32616
"Site_3755",412587.000418845,4670521.99984188,32616
"Site_3756",413587.000418845,4670521.99984188,32616
"Site_3757",414587.000418845,4670521.99984188,32616
"Site_3758",415587.000418845,4670521.99984188,32616
"Site_3759",416587.000418845,4670521.99984188,32616
"Site_3760",417587.000418845,4670521.99984188,32616
"Site_3761",418587.000418845,4670521.99984188,32616
"Site_3762",419587.000418845,4670521.99984188,32616
"Site_3763",420587.000418845,4670521.99984188,32616
"Site_3764",421587.000418845,4670521.99984188,32616
"Site_3765",422587.000418845,4670521.99984188,32616
"Site_3766",423587.000418845,4670521.99984188,32616
"Site_3767",424587.000418845,4670521.99984188,32616
"Site_3768",425587.000418845,4670521.99984188,32616
"Site_3769",426587.000418845,4670521.99984188,32616
"Site_3770",427587.000418845,4670521.99984188,32616
"Site_3771",428587.000418845,4670521.99984188,32616
"Site_3772",429587.000418845,4670521.99984188,32616
"Site_3773",430587.000418845,4670521.99984188,32616
"Site_3774",431587.000418845,4670521.99984188,32616
"Site_3775",432587.000418845,4670521.99984188,32616
"Site_3776",433587.000418845,4670521.99984188,32616
"Site_3777",434587.000418845,4670521.99984188,32616
"Site_3778",401587.000418845,4671521.99984188,32616
"Site_3779",402587.000418845,4671521.99984188,32616
"Site_3780",403587.000418845,4671521.99984188,32616
"Site_3781",404587.000418845,4671521.99984188,32616
"Site_3782",405587.000418845,4671521.99984188,32616
"Site_3783",406587.000418845,4671521.99984188,32616
"Site_3784",407587.000418845,4671521.99984188,32616
"Site_3785",408587.000418845,4671521.99984188,32616
"Site_3786",409587.000418845,4671521.99984188,32616
"Site_3787",410587.000418845,4671521.99984188,32616
"Site_3788",411587.000418845,4671521.99984188,32616
"Site_3789",412587.000418845,4671521.99984188,32616
"Site_3790",413587.000418845,4671521.99984188,32616
"Site_3791",414587.000418845,4671521.99984188,32616
"Site_3792",415587.000418845,4671521.99984188,32616
"Site_3793",416587.000418845,4671521.99984188,32616
"Site_3794",417587.000418845,4671521.99984188,32616
"Site_3795",418587.000418845,4671521.99984188,32616
"Site_3796",419587.000418845,4671521.99984188,32616
"Site_3797",420587.000418845,4671521.99984188,32616
"Site_3798",421587.000418845,4671521.99984188,32616
"Site_3799",422587.000418845,4671521.99984188,32616
"Site_3800",423587.000418845,4671521.99984188,32616
"Site_3801",424587.000418845,4671521.99984188,32616
"Site_3802",425587.000418845,4671521.99984188,32616
"Site_3803",426587.000418845,4671521.99984188,32616
"Site_3804",427587.000418845,4671521.99984188,32616
"Site_3805",428587.000418845,4671521.99984188,32616
"Site_3806",429587.000418845,4671521.99984188,32616
"Site_3807",430587.000418845,4671521.99984188,32616
"Site_3808",431587.000418845,4671521.99984188,32616
"Site_3809",432587.000418845,4671521.99984188,32616
"Site_3810",433587.000418845,4671521.99984188,32616
"Site_3811",434587.000418845,4671521.99984188,32616
"Site_3812",401587.000418845,4672521.99984188,32616
"Site_3813",402587.000418845,4672521.99984188,32616
"Site_3814",403587.000418845,4672521.99984188,32616
"Site_3815",404587.000418845,4672521.99984188,32616
"Site_3816",405587.000418845,4672521.99984188,32616
"Site_3817",406587.000418845,4672521.99984188,32616
"Site_3818",407587.000418845,4672521.99984188,32616
"Site_3819",408587.000418845,4672521.99984188,32616
"Site_3820",409587.000418845,4672521.99984188,32616
"Site_3821",410587.000418845,4672521.99984188,32616
"Site_3822",411587.000418845,4672521.99984188,32616
"Site_3823",412587.000418845,4672521.99984188,32616
"Site_3824",413587.000418845,4672521.99984188,32616
"Site_3825",414587.000418845,4672521.99984188,32616
"Site_3826",415587.000418845,4672521.99984188,32616
"Site_3827",416587.000418845,4672521.99984188,32616
"Site_3828",417587.000418845,4672521.99984188,32616
"Site_3829",418587.000418845,4672521.99984188,32616
"Site_3830",419587.000418845,4672521.99984188,32616
"Site_3831",420587.000418845,4672521.99984188,32616
"Site_3832",421587.000418845,4672521.99984188,32616
"Site_3833",422587.000418845,4672521.99984188,32616
"Site_3834",423587.000418845,4672521.99984188,32616
"Site_3835",424587.000418845,4672521.99984188,32616
"Site_3836",425587.000418845,4672521.99984188,32616
"Site_3837",426587.000418845,4672521.99984188,32616
"Site_3838",427587.000418845,4672521.99984188,32616
"Site_3839",428587.000418845,4672521.99984188,32616
"Site_3840",429587.000418845,4672521.99984188,32616
"Site_3841",430587.000418845,4672521.99984188,32616
"Site_3842",431587.000418845,4672521.99984188,32616
"Site_3843",432587.000418845,4672521.99984188,32616
"Site_3844",433587.000418845,4672521.99984188,32616
"Site_3845",401587.000418845,4673521.99984188,32616
"Site_3846",402587.000418845,4673521.99984188,32616
"Site_3847",403587.000418845,4673521.99984188,32616
"Site_3848",404587.000418845,4673521.99984188,32616
"Site_3849",405587.000418845,4673521.99984188,32616
"Site_3850",406587.000418845,4673521.99984188,32616
"Site_3851",407587.000418845,4673521.99984188,32616
"Site_3852",408587.000418845,4673521.99984188,32616
"Site_3853",409587.000418845,4673521.99984188,32616
"Site_3854",410587.000418845,4673521.99984188,32616
"Site_3855",411587.000418845,4673521.99984188,32616
"Site_3856",412587.000418845,4673521.99984188,32616
"Site_3857",413587.000418845,4673521.99984188,32616
"Site_3858",414587.000418845,4673521.99984188,32616
"Site_3859",415587.000418845,4673521.99984188,32616
"Site_3860",416587.000418845,4673521.99984188,32616
"Site_3861",417587.000418845,4673521.99984188,32616
"Site_3862",418587.000418845,4673521.99984188,32616
"Site_3863",419587.000418845,4673521.99984188,32616
"Site_3864",420587.000418845,4673521.99984188,32616
"Site_3865",421587.000418845,4673521.99984188,32616
"Site_3866",422587.000418845,4673521.99984188,32616
"Site_3867",423587.000418845,4673521.99984188,32616
"Site_3868",424587.000418845,4673521.99984188,32616
"Site_3869",425587.000418845,4673521.99984188,32616
"Site_3870",426587.000418845,4673521.99984188,32616
"Site_3871",427587.000418845,4673521.99984188,32616
"Site_3872",428587.000418845,4673521.99984188,32616
"Site_3873",429587.000418845,4673521.99984188,32616
"Site_3874",430587.000418845,4673521.99984188,32616
